Parameters 
 
[-0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5] 
[-0.5059644362511031, -0.49653572846586425, -0.49817177363182347, -0.4985304593714623, -0.4977823020232261, -0.49934283079775554, -0.4960878336211913, -0.502877203219734, -0.4887157348542625, -0.5269215560705592, -0.42949981155400274, -0.42706864264839356, -0.45482369513427723, -0.44021701740190994, -0.44673849818239236, -0.4436843725656414, -0.44543121956030335, -0.44376112775548826, -0.4465231978682661, -0.4407424058057453, -0.45357465115668644, -0.4247307556407095] 
[-0.5071625042651664, -0.48967961226283097, -0.49315930029336447, -0.4937774065533046, -0.492313096270914, -0.49539720250610547, -0.48893094858414166, -0.5024032322270345, -0.473580386383341, -0.5471788210912755, -0.3567018602370974, -0.35274930286163736, -0.4123829732473642, -0.3802695182708381, -0.3949765634396522, -0.38773915239133877, -0.392411024602639, -0.3873017615524273, -0.39589120867980554, -0.37899934232908794, -0.4137718118492752, -0.34452196772472576] 
[-0.5033257573369823, -0.47957971231244106, -0.4849337942755726, -0.48571621371353424, -0.483620181763784, -0.48807206593431784, -0.478681168483941, -0.4982538866974925, -0.4554869191236417, -0.559599074390543, -0.28379331795313445, -0.27827454521026446, -0.37204010005272337, -0.3207451491486288, -0.3446744633108083, -0.33247396236072446, -0.3409838151710851, -0.3309836770796515, -0.34796450565223824, -0.3155903632966897, -0.3797811577531036, -0.26146310064672285] 
[-0.4945265386634691, -0.4664808030907072, -0.4735424933157272, -0.4744212345322745, -0.4718143688053884, -0.4773795357028173, -0.46557348382963787, -0.490240694690053, -0.4354581492997558, -0.563560757697757, -0.2131034187267066, -0.20493235171229301, -0.3329538216103132, -0.2622939818216205, -0.29564539718485466, -0.2782440924214483, -0.29100333126277333, -0.2753406372010184, -0.3021579052975639, -0.25190517190486933, -0.3496104436815917, -0.17846438872047107] 
[-0.4811463634768241, -0.4506933870292574, -0.4591090481703242, -0.460058892496047, -0.4570769621322498, -0.4634383444787572, -0.4498920918101176, -0.4783408286501799, -0.4144664347862696, -0.5590431662532145, -0.1467721769826374, -0.13390281374156263, -0.29423950739062127, -0.20554100416356313, -0.24761821333497752, -0.22540160513246404, -0.24220092885992195, -0.2209808753087401, -0.2576085681953905, -0.18961171474584376, -0.3205130311693996, -0.09885640752936818] 
[-0.46378113764316664, -0.4325638590442723, -0.441833118154339, -0.4428757079809983, -0.4396484756306052, -0.4464687974612703, -0.43193946465892313, -0.4627003879956475, -0.3932733417152339, -0.546555326653774, -0.08640665443641163, -0.06611142533170786, -0.2551296773939017, -0.15099310461715493, -0.20031706831217036, -0.1742299251956726, -0.19428621893870562, -0.1684443272682952, -0.21343584984750122, -0.13024652774770556, -0.28972909033688055, -0.025678691977543355] 
[-0.44312025750035405, -0.4124511262782625, -0.4219871569651591, -0.4231832088432661, -0.4198196031349354, -0.4267798606708323, -0.4120168214194449, -0.4436148296568353, -0.37234354443551904, -0.526974068539881, -0.032858140481484936, -0.0021496939925569197, -0.2150833077712374, -0.0989722655420491, -0.15353024537930485, -0.12489031339637241, -0.14703820492210565, -0.11807922017132524, -0.16897983810060108, -0.07486799130696528, -0.2552060273384785, 0.039012430736501236] 
[-0.41984648045208456, -0.3907117231253002, -0.3999086991533099, -0.40134169857422497, -0.3979234692808776, -0.4047508212371795, -0.3904184637049087, -0.4214987939234878, -0.35185399535769746, -0.5013612171789221, 0.013792729857152693, 0.057719893232552465, -0.1738199752784773, -0.04959436915962326, -0.10714688152811902, -0.07740291501167858, -0.10035199464060404, -0.06999094987994062, -0.12392035772032492, -0.023915247994047303, -0.21595737962426775, 0.09445598858241291] 
[-0.39458267357773213, -0.36769206835651247, -0.3759876607366182, -0.3777441730469275, -0.3743272176745927, -0.3808102055379127, -0.3674356812652259, -0.3968553697460012, -0.33177310042409786, -0.4708237146984802, 0.054066794731372506, 0.11349882845564119, -0.13129177294436983, -0.002791551248277943, -0.06115764189374994, -0.031665798553123986, -0.05423447160229942, -0.024069710510777262, -0.0782609391298143, 0.022723324482369918, -0.17199022529342178, 0.14103638356724418] 
[-0.36788046397773655, -0.3437248201237768, -0.3506494128777574, -0.3528008635818682, -0.34942139247881776, -0.35541385982204443, -0.3433630418447587, -0.37024713222379635, -0.31196148157589587, -0.43643745049802785, 0.08883578189497841, 0.16536794899263152, -0.08762432209888271, 0.04163867234052159, -0.015630095558068796, 0.012501564972766194, -0.008767044678198208, 0.0199348260611793, -0.032231468145569306, 0.06553136761976441, -0.12398671405336416, 0.1798710140570458] 
[-0.3402297710330299, -0.31912654380450384, -0.32433515353819997, -0.32692445292729894, -0.323606747269114, -0.3290233858525522, -0.31850153547316123, -0.3422667998386337, -0.2922560747962808, -0.399217977095371, 0.1190897595041053, 0.213612321110825, -0.043053744840352695, 0.08397640042404123, 0.029325589182610648, 0.05530913840989475, 0.03593988839555606, 0.062330189736808796, 0.013826580057246358, 0.10517657553764428, -0.07295924464552872, 0.21238201881957366] 
[-0.3120708736225862, -0.2941950905769538, -0.29748143230941465, -0.30051604533006504, -0.2972792773860664, -0.3020859628652081, -0.29315643613494896, -0.3135062364524678, -0.2725228366579469, -0.36011146135513533, 0.14577258229113815, 0.2585660315892632, 0.0021265525545212938, 0.12452799212744968, 0.07358795537120821, 0.09695592769793285, 0.07978306973985608, 0.10341427795943646, 0.05955361042126132, 0.14236507378702243, -0.01999381666340857, 0.23998515368791734] 
[-0.2838005685728619, -0.26920621348109575, -0.2705007652204134, -0.27395224570514626, -0.27081498516486957, -0.27501670690298313, -0.2676303994596112, -0.2845254285565616, -0.25268051278007087, -0.3199881040850835, 0.16969090914870413, 0.3005756153579977, 0.04760543300185667, 0.16358720533026594, 0.11704587272692589, 0.1376050299084577, 0.12268597022264549, 0.14343435008372318, 0.10463140792186493, 0.17774834390314034, 0.033901048313553186, 0.2639162503597268] 
[-0.2557718107494477, -0.24440966631661618, -0.24376513342105266, -0.24757395763426956, -0.24455607775406626, -0.2481846926193712, -0.2422136205914467, -0.2558249166279655, -0.23270438528529824, -0.2796320612222498, 0.19148098952773598, 0.33997726056985106, 0.09308084616517333, 0.20141044960272658, 0.15960932717467244, 0.1773738883961735, 0.16460309514390584, 0.18257032916675428, 0.14881110266082084, 0.2118743243317165, 0.08786448406372409, 0.28516358458480545] 
[-0.2282897198844562, -0.22002536914505436, -0.21759374389988062, -0.22167759593878303, -0.21880005605050357, -0.22190342710920008, -0.21717319422112424, -0.22782512510600994, -0.2126188110226999, -0.2397291754977448, 0.21161295709519878, 0.3770833351345622, 0.13827636021740541, 0.23820459367812039, 0.20121172883457344, 0.2163355980426998, 0.2055145290646026, 0.2209356387573064, 0.19191817438407374, 0.24516994517951388, 0.14120293744174603, 0.30446593214579054] 
[-0.2016072571986249, -0.19624029172226698, -0.19224578564665823, -0.19650928893568254, -0.19379263119255566, -0.19642602083838467, -0.19274357852192042, -0.20085467603891785, -0.19248501144156033, -0.20085621701282436, 0.23041529195091415, 0.41217511258175593, 0.1829499976467181, 0.2741243523029449, 0.24180723802283222, 0.2545262428460613, 0.2454167325524863, 0.2585878429472161, 0.2338439964988684, 0.2779435216533988, 0.19338272223917174, 0.322344376833424] 
[-0.17592288728312344, -0.17320658944193934, -0.1679181928110054, -0.17226235711171317, -0.1697247719707374, -0.1719447388079231, -0.16911953580163974, -0.1751479675643643, -0.17238813501043526, -0.1634747970950466, 0.24810692081554533, 0.4454996723690021, 0.2268976507646347, 0.3092760605943663, 0.2813661780026875, 0.29195429147518787, 0.28431389263008183, 0.29554287702938326, 0.274531714699521, 0.31039812027545965, 0.24401056264722898, 0.33914681909687905] 
[-0.15138124531298602, -0.15104129812774064, -0.14474780140698332, -0.1490779841504244, -0.14673359796149876, -0.14859418487657372, -0.14645227771654112, -0.15085074062287782, -0.15242574137446357, -0.12793148814327254, 0.26482897835247077, 0.477269638725, 0.26995292599567405, 0.34372505965499833, 0.3198705351208691, 0.3286096752490648, 0.3222118949026389, 0.33178897067731733, 0.3139616350510068, 0.34264976222646865, 0.2928107512784863, 0.3550929671795714] 
